epoch,lr,train_loss,val_loss,train_auc,val_auc
59,0.001,0.040788104659555104,0.0329987382968954,1.0,1.0
60,0.001,0.040174834768395416,0.032538709262423145,1.0,1.0
61,0.001,0.03958021914822121,0.03206025821629051,1.0,1.0
62,0.001,0.03900405588776949,0.03158651898875455,1.0,1.0
63,0.001,0.03844538494895166,0.031124057021711123,1.0,1.0
64,0.001,0.03790334996040051,0.030738243832302056,1.0,1.0
65,0.001,0.03737728016890002,0.03034736849688837,1.0,1.0
66,0.001,0.036866166935569294,0.029978174125937156,1.0,1.0
67,0.001,0.03636948845033133,0.029607246572007324,1.0,1.0
68,0.001,0.0358868567856956,0.029227874724512857,1.0,1.0
69,0.001,0.03541737075910425,0.02887287069184794,1.0,1.0
70,0.001,0.034960567999634505,0.028508499541671638,1.0,1.0
71,0.001,0.03451641130660848,0.028177944113206333,1.0,1.0
72,0.001,0.034083915547603774,0.027847448539739996,1.0,1.0
73,0.001,0.033662569132319665,0.027516618835017607,1.0,1.0
74,0.001,0.03325164226421712,0.02716301076795084,1.0,1.0
75,0.001,0.032851641476269754,0.026856865053234886,1.0,1.0
76,0.001,0.03246177423919186,0.026558902541843152,1.0,1.0
77,0.001,0.03208119508996149,0.026245056118323652,1.0,1.0
78,0.001,0.03170997230878096,0.02595976501315239,1.0,1.0
79,0.001,0.03134794973297115,0.025684372124733398,1.0,1.0
80,0.001,0.030994354681893672,0.025400899818725915,1.0,1.0
81,0.001,0.030649047876914012,0.025113382693764726,1.0,1.0
82,0.001,0.03031207382296813,0.024851549554317277,1.0,1.0
83,0.001,0.029982831434245658,0.024593809573114665,1.0,1.0
84,0.001,0.029660915648721694,0.024322220756954862,1.0,1.0
85,0.001,0.02934628316860956,0.02406709297475115,1.0,1.0
86,0.001,0.02903856459550685,0.02380770921943568,1.0,1.0
87,0.001,0.028737737120901174,0.023556299845775362,1.0,1.0
88,0.001,0.0284434976396522,0.023324863602640106,1.0,1.0
89,0.001,0.02815549284756969,0.023084554108639195,1.0,1.0
90,0.001,0.027873621498857717,0.022847885133463936,1.0,1.0
91,0.001,0.027597753721833762,0.022633860773781597,1.0,1.0
92,0.001,0.027327524208666198,0.022403812436364284,1.0,1.0
93,0.001,0.027062838803510732,0.022187889985798126,1.0,1.0
94,0.001,0.026803664733844844,0.021972447672244922,1.0,1.0
95,0.001,0.02654961156201895,0.021769497634380026,1.0,1.0
96,0.001,0.026300662539538545,0.02157734534154129,1.0,1.0
97,0.001,0.02605671789286845,0.02139566439550258,1.0,1.0
98,0.001,0.025817335026504393,0.02119189153732374,1.0,1.0
99,0.001,0.02558263819691679,0.020992179050019166,1.0,1.0
100,0.001,0.025352401090626885,0.020809266336736427,1.0,1.0
