fpr,tpr,threshold,auc
0.0,0.0,inf,0.19841269841269843
0.0,0.16666666666666666,0.4299805,0.19841269841269843
0.8571428571428571,0.16666666666666666,0.1516493,0.19841269841269843
0.8571428571428571,0.3333333333333333,0.12962002,0.19841269841269843
0.9523809523809523,0.3333333333333333,0.119660676,0.19841269841269843
0.9523809523809523,0.5,0.052598763,0.19841269841269843
1.0,0.5,0.048282478,0.19841269841269843
1.0,1.0,0.018945249,0.19841269841269843
