fpr,tpr,threshold,auc
0.0,0.0,inf,0.9801587301587301
0.0,0.08333333333333333,0.67912745,0.9801587301587301
0.0,0.9166666666666666,0.329152,0.9801587301587301
0.23809523809523808,0.9166666666666666,0.27698177,0.9801587301587301
0.23809523809523808,1.0,0.27283832,0.9801587301587301
1.0,1.0,0.08210364,0.9801587301587301
