fpr,tpr,threshold,auc
0.0,0.0,inf,0.3412698412698413
0.0,0.16666666666666666,0.33876815,0.3412698412698413
0.14285714285714285,0.16666666666666666,0.28944898,0.3412698412698413
0.14285714285714285,0.3333333333333333,0.2890569,0.3412698412698413
0.9047619047619048,0.3333333333333333,0.22109929,0.3412698412698413
0.9047619047619048,0.6666666666666666,0.21806005,0.3412698412698413
1.0,0.6666666666666666,0.20700985,0.3412698412698413
1.0,1.0,0.20047195,0.3412698412698413
