fpr,tpr,threshold,auc
0.0,0.0,inf,0.28968253968253965
0.0,0.08333333333333333,0.46965438,0.28968253968253965
0.0,0.25,0.45054883,0.28968253968253965
0.6190476190476191,0.25,0.296769,0.28968253968253965
0.6190476190476191,0.3333333333333333,0.29158527,0.28968253968253965
0.9047619047619048,0.3333333333333333,0.21466736,0.28968253968253965
0.9047619047619048,0.4166666666666667,0.2066579,0.28968253968253965
1.0,0.4166666666666667,0.20251295,0.28968253968253965
1.0,1.0,0.02398646,0.28968253968253965
